code,name,market,security_type,listing_date,listing_age_calendar_days,base_status,base_reason,status,reason,avg_trading_value_20d_krw,liquidity_filter_status,liquidity_filter_reason,liquidity_rows_available,liquidity_rows_used,liquidity_latest_date,liquidity_raw_path
353200,대덕전자,KOSPI,보통주,2020/05/21,2214,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
35320K,대덕전자1우,KOSPI,종류주권,2020/05/21,2214,exclude,preferred_share_name,exclude,preferred_share_name,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
353590,오토앤,KOSDAQ,보통주,2022/01/20,1605,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
353810,이지바이오,KOSDAQ,보통주,2020/06/05,2199,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
354200,엔젠바이오,KOSDAQ,보통주,2020/12/10,2011,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
354320,알멕,KOSDAQ,보통주,2023/06/30,1079,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
354390,바스칸바이오제약,KONEX,보통주,2022/07/20,1424,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
355150,코스텍시스,KOSDAQ,보통주,2020/09/18,2094,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
355390,크라우드웍스,KOSDAQ,보통주,2023/08/31,1017,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
355690,에이텀,KOSDAQ,보통주,2023/12/01,925,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
356680,엑스게이트,KOSDAQ,보통주,2023/03/16,1185,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
356860,티엘비,KOSDAQ,보통주,2020/12/14,2007,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
356890,싸이버원,KOSDAQ,보통주,2021/03/11,1920,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
357120,코람코라이프인프라리츠,KOSPI,보통주,2020/08/31,2112,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
357230,에이치피오,KOSDAQ,보통주,2021/05/14,1856,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
357250,미래에셋맵스리츠,KOSPI,보통주,2020/08/05,2138,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
357430,마스턴프리미어리츠,KOSPI,보통주,2022/05/31,1474,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
357550,석경에이티,KOSDAQ,보통주,2020/12/23,1998,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
357580,아모센스,KOSDAQ,보통주,2021/06/25,1814,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
357780,솔브레인,KOSDAQ GLOBAL,보통주,2020/08/06,2137,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
357880,SKAI,KOSDAQ,보통주,2021/11/10,1676,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
358570,지아이이노베이션,KOSDAQ,보통주,2023/03/30,1171,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
359090,씨엔알리서치,KOSDAQ,보통주,2020/09/23,2089,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
360070,탑머티리얼,KOSDAQ,보통주,2022/10/18,1334,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
360350,코셈,KOSDAQ,보통주,2024/02/23,841,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
361390,제노코,KOSDAQ,보통주,2021/03/24,1907,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
361570,알비더블유,KOSDAQ,보통주,2021/11/22,1664,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
361610,SK아이이테크놀로지,KOSPI,보통주,2021/05/11,1859,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
361670,삼영에스앤씨,KOSDAQ,보통주,2021/05/21,1849,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
362320,청담글로벌,KOSDAQ,보통주,2022/06/03,1471,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
362990,드림인사이트,KOSDAQ,보통주,2024/01/25,870,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
363250,진시스템,KOSDAQ,보통주,2021/05/26,1844,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
363260,모비데이즈,KOSDAQ,보통주,2021/02/10,1949,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
363280,티와이홀딩스,KOSPI,보통주,2020/09/22,2090,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
36328K,티와이홀딩스우,KOSPI,종류주권,2020/09/22,2090,exclude,preferred_share_name,exclude,preferred_share_name,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
364950,에이아이코리아,KOSDAQ,보통주,2025/04/29,410,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
365270,큐라클,KOSDAQ,보통주,2021/07/22,1787,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
365330,에스와이스틸텍,KOSDAQ,보통주,2023/11/13,943,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
365340,성일하이텍,KOSDAQ,보통주,2022/07/28,1416,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
365550,ESR켄달스퀘어리츠,KOSPI,보통주,2020/12/23,1998,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
365590,하이딥,KOSDAQ,보통주,2020/12/21,2000,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
365900,브이씨,KOSDAQ,보통주,2022/02/24,1570,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
366030,공구우먼,KOSDAQ,보통주,2022/03/23,1543,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
367000,플래티어,KOSDAQ,보통주,2021/08/12,1766,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
368600,아이씨에이치,KOSDAQ,보통주,2022/07/29,1415,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
368770,파이버프로,KOSDAQ,보통주,2021/01/21,1969,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
368970,오에스피,KOSDAQ,보통주,2022/10/14,1338,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
369370,블리츠웨이엔터테인먼트,KOSDAQ,보통주,2020/12/23,1998,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
370090,퓨런티어,KOSDAQ,보통주,2022/02/23,1571,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
371950,풍원정밀,KOSDAQ,보통주,2022/02/28,1566,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
372170,윤성에프앤씨,KOSDAQ,보통주,2022/11/14,1307,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
372320,큐로셀,KOSDAQ,보통주,2023/11/09,947,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
372800,아이티아이즈,KOSDAQ,보통주,2021/11/11,1675,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
372910,한컴라이프케어,KOSPI,보통주,2021/08/17,1761,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
373110,엑셀세라퓨틱스,KOSDAQ,보통주,2024/07/15,698,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
373160,데이원컴퍼니,KOSDAQ,보통주,2025/01/24,505,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
373170,엠아이큐브솔루션,KOSDAQ,보통주,2023/08/04,1044,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
373200,엑스플러스,KOSDAQ,보통주,2021/02/26,1933,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
373220,LG에너지솔루션,KOSPI,보통주,2022/01/27,1598,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
375500,DL이앤씨,KOSPI,보통주,2021/01/25,1965,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
37550K,DL이앤씨우,KOSPI,종류주권,2021/01/25,1965,exclude,preferred_share_name,exclude,preferred_share_name,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
37550L,DL이앤씨2우(전환),KOSPI,신형우선주,2022/04/28,1507,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
376180,피코그램,KOSDAQ,보통주,2021/11/03,1683,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
376270,HEM파마,KOSDAQ,보통주,2024/11/05,585,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
376290,씨유테크,KOSDAQ,보통주,2021/10/08,1709,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
376300,디어유,KOSDAQ,보통주,2021/11/10,1676,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
376900,로킷헬스케어,KOSDAQ,보통주,2025/05/12,397,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
376930,노을,KOSDAQ,보통주,2022/03/03,1563,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
376980,원티드랩,KOSDAQ,보통주,2021/08/11,1767,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
377030,비트맥스,KOSDAQ,보통주,2021/07/27,1782,exclude,managed_issue_current,exclude,managed_issue_current,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
377190,디앤디플랫폼리츠,KOSPI,보통주,2021/08/27,1751,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
377220,프롬바이오,KOSDAQ,보통주,2021/09/28,1719,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
377300,카카오페이,KOSPI,보통주,2021/11/03,1683,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
377330,이지트로닉스,KOSDAQ,보통주,2022/02/04,1590,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
377450,리파인,KOSDAQ,보통주,2021/10/29,1688,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
377460,큐에이드,KOSDAQ,보통주,2022/06/23,1451,exclude,managed_issue_current,exclude,managed_issue_current,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
377480,마음AI,KOSDAQ,보통주,2021/11/23,1663,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
377740,바이오노트,KOSPI,보통주,2022/12/22,1269,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
378340,필에너지,KOSDAQ,보통주,2023/07/14,1065,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
378800,샤페론,KOSDAQ,보통주,2022/10/19,1333,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
378850,화승알앤에이,KOSPI,보통주,2021/03/15,1916,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
379390,이성씨엔아이,KONEX,보통주,2021/06/04,1835,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
380540,옵티코어,KOSDAQ,보통주,2022/12/29,1262,exclude,managed_issue_current,exclude,managed_issue_current,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
380550,뉴로핏,KOSDAQ,보통주,2025/07/25,323,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
381620,제닉스로보틱스,KOSDAQ,보통주,2024/09/30,621,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
381970,케이카,KOSPI,보통주,2021/10/13,1704,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
382150,온코크로스,KOSDAQ,보통주,2024/12/18,542,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
382480,지아이텍,KOSDAQ,보통주,2021/10/21,1696,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
382800,지앤비에스 에코,KOSDAQ,보통주,2021/10/29,1688,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
382840,원준,KOSDAQ,보통주,2021/10/07,1710,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
382900,범한퓨얼셀,KOSDAQ,보통주,2022/06/17,1457,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
383220,F&F,KOSPI,보통주,2021/05/21,1849,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
383310,에코프로에이치엔,KOSDAQ,보통주,2021/05/28,1842,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
383800,LX홀딩스,KOSPI,보통주,2021/05/27,1843,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
38380K,LX홀딩스1우,KOSPI,종류주권,2021/05/27,1843,exclude,preferred_share_name,exclude,preferred_share_name,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
383930,디티앤씨알오,KOSDAQ,보통주,2022/11/11,1310,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
384470,코어라인소프트,KOSDAQ,보통주,2023/09/18,999,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
387570,파인메딕스,KOSDAQ,보통주,2024/12/26,534,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
388050,지투파워,KOSDAQ,보통주,2022/04/01,1534,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
388210,씨엠티엑스,KOSDAQ,보통주,2025/11/20,205,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
388610,지에프씨생명과학,KOSDAQ,보통주,2025/06/30,348,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
388720,유일로보틱스,KOSDAQ,보통주,2022/03/18,1548,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
388790,라이콤,KOSDAQ,보통주,2021/09/03,1744,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
388870,파로스아이바이오,KOSDAQ,보통주,2023/07/27,1052,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
389020,자람테크놀로지,KOSDAQ,보통주,2023/03/07,1194,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
389030,지니너스,KOSDAQ,보통주,2021/11/08,1678,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
389140,포바이포,KOSDAQ,보통주,2022/04/28,1507,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
389260,대명에너지,KOSDAQ,보통주,2022/05/16,1489,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
389470,인벤티지랩,KOSDAQ,보통주,2022/11/22,1299,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
389500,에스비비테크,KOSDAQ,보통주,2022/10/17,1335,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
389650,넥스트바이오메디컬,KOSDAQ,보통주,2024/08/20,662,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
389680,유디엠텍,KOSDAQ,보통주,2024/11/20,570,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
390110,애니메디솔루션,KONEX,보통주,2022/12/21,1270,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
391710,코닉오토메이션,KOSDAQ,보통주,2021/10/15,1702,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
393210,토마토시스템,KOSDAQ,보통주,2023/04/27,1143,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
393890,더블유씨피,KOSDAQ,보통주,2022/09/30,1352,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
393970,대진첨단소재,KOSDAQ,보통주,2025/03/06,464,exclude,managed_issue_current,exclude,managed_issue_current,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
394280,오픈엣지테크놀로지,KOSDAQ,보통주,2022/09/26,1356,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
394420,리센스메디컬,KOSDAQ,보통주,2026/03/31,74,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
394800,쓰리빌리언,KOSDAQ,보통주,2024/11/14,576,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
395400,SK리츠,KOSPI,보통주,2021/09/14,1733,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
396270,넥스트칩,KOSDAQ,보통주,2022/07/01,1443,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
396300,세아메카닉스,KOSDAQ,보통주,2022/03/24,1542,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
396470,워트,KOSDAQ,보통주,2023/10/26,961,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
396690,미래에셋글로벌리츠,KOSPI,보통주,2021/12/03,1653,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
397030,에이프릴바이오,KOSDAQ,보통주,2022/07/28,1416,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
397810,애드포러스,KOSDAQ,보통주,2025/08/22,295,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
398120,에스지헬스케어,KOSDAQ,보통주,2024/12/19,541,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
399720,가온칩스,KOSDAQ,보통주,2022/05/20,1485,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
400760,NH올원리츠,KOSPI,보통주,2021/11/18,1668,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
402030,코난테크놀로지,KOSDAQ,보통주,2022/07/07,1437,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
402340,SK스퀘어,KOSPI,보통주,2021/11/29,1657,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
402420,켈스,KONEX,보통주,2021/11/30,1656,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
402490,그린리소스,KOSDAQ,보통주,2023/11/24,932,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
403360,라피치,KONEX,보통주,2021/12/14,1642,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
403490,우듬지팜,KOSDAQ,보통주,2023/09/19,998,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
403550,쏘카,KOSPI,보통주,2022/08/22,1391,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
403810,아이엘로보틱스,KONEX,보통주,2025/11/18,207,exclude,listing_age_calendar_insufficient;market_not_allowed,exclude,listing_age_calendar_insufficient;market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
403850,더핑크퐁컴퍼니,KOSDAQ,보통주,2025/11/18,207,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
403870,HPSP,KOSDAQ GLOBAL,보통주,2022/07/15,1429,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
404990,신한서부티엔디리츠,KOSPI,보통주,2021/12/10,1646,exclude,instrument_name_excluded,exclude,instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
405000,플라즈맵,KOSDAQ,보통주,2022/10/21,1331,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
405100,큐알티,KOSDAQ,보통주,2022/11/02,1319,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
405920,나라셀라,KOSDAQ,보통주,2023/06/02,1107,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
406820,뷰티스킨,KOSDAQ,보통주,2023/07/24,1055,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
407400,꿈비,KOSDAQ,보통주,2023/02/09,1220,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
408470,한패스,KOSDAQ,보통주,2026/03/25,80,exclude,listing_age_calendar_insufficient,exclude,listing_age_calendar_insufficient,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
408900,스튜디오미르,KOSDAQ,보통주,2023/02/07,1222,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
408920,메쎄이상,KOSDAQ,보통주,2022/03/07,1559,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
411080,샌즈랩,KOSDAQ,보통주,2023/02/15,1214,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
412350,레이저쎌,KOSDAQ,보통주,2022/06/24,1450,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
412540,제일엠앤에스,KOSDAQ,보통주,2024/04/30,774,exclude,managed_issue_current,exclude,managed_issue_current,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
413300,티엘엔지니어링,KONEX,보통주,2022/09/27,1355,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
413390,엠오티,KOSDAQ,보통주,2024/11/18,572,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
413630,씨피시스템,KOSDAQ,보통주,2022/03/31,1535,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
413640,비아이매트릭스,KOSDAQ,보통주,2023/11/09,947,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
415380,스튜디오삼익,KOSDAQ,보통주,2024/02/06,858,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
415640,KB발해인프라,KOSPI,보통주,2024/11/29,561,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
416180,신성에스티,KOSDAQ,보통주,2023/10/19,968,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
417010,나노팀,KOSDAQ,보통주,2023/03/03,1198,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
417180,핑거스토리,KOSDAQ,보통주,2022/12/08,1283,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
417200,LS머트리얼즈,KOSDAQ,보통주,2023/12/12,914,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
