code,name,market,security_type,status,reason
481890,엔에이치스팩31호,KOSDAQ,보통주,exclude,instrument_name_excluded
482520,교보16호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
482680,미래에셋비전스팩7호,KOSDAQ,보통주,exclude,instrument_name_excluded
482690,대신밸런스제19호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
484130,하나34호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
486630,KB제30호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
487360,신한제14호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
487720,키움제10호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
487830,신한제15호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
488060,유진스팩11호,KOSDAQ,보통주,exclude,instrument_name_excluded
489210,교보17호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
489480,키움제11호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
489730,디비금융제13호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
492220,KB제31호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
493790,유안타제17호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
495810,유비씨,KONEX,보통주,exclude,market_not_allowed
496070,신한제16호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
496320,본시스템즈,KONEX,보통주,exclude,market_not_allowed
498390,한화플러스제5호스팩,KOSDAQ,보통주,exclude,instrument_name_excluded
000020,동화약품,KOSPI,보통주,include,eligible_current_snapshot
000040,KR모터스,KOSPI,보통주,include,eligible_current_snapshot
000050,경방,KOSPI,보통주,include,eligible_current_snapshot
000070,삼양홀딩스,KOSPI,보통주,include,eligible_current_snapshot
000080,하이트진로,KOSPI,보통주,include,eligible_current_snapshot
000100,유한양행,KOSPI,보통주,include,eligible_current_snapshot
000120,CJ대한통운,KOSPI,보통주,include,eligible_current_snapshot
000140,하이트진로홀딩스,KOSPI,보통주,include,eligible_current_snapshot
000150,두산,KOSPI,보통주,include,eligible_current_snapshot
000180,성창기업지주,KOSPI,보통주,include,eligible_current_snapshot
0001A0,덕양에너젠,KOSDAQ,보통주,include,eligible_current_snapshot
000210,DL,KOSPI,보통주,include,eligible_current_snapshot
000220,유유제약,KOSPI,보통주,include,eligible_current_snapshot
000230,일동홀딩스,KOSPI,보통주,include,eligible_current_snapshot
000240,한국앤컴퍼니,KOSPI,보통주,include,eligible_current_snapshot
000250,삼천당제약,KOSDAQ,보통주,include,eligible_current_snapshot
000270,기아,KOSPI,보통주,include,eligible_current_snapshot
000300,DH오토넥스,KOSPI,보통주,include,eligible_current_snapshot
000320,노루홀딩스,KOSPI,보통주,include,eligible_current_snapshot
000370,한화손해보험,KOSPI,보통주,include,eligible_current_snapshot
000390,SP삼화,KOSPI,보통주,include,eligible_current_snapshot
000400,롯데손해보험,KOSPI,보통주,include,eligible_current_snapshot
000430,대원강업,KOSPI,보통주,include,eligible_current_snapshot
000440,중앙에너비스,KOSDAQ,보통주,include,eligible_current_snapshot
000480,CR홀딩스,KOSPI,보통주,include,eligible_current_snapshot
000490,대동,KOSPI,보통주,include,eligible_current_snapshot
0004V0,엔비알모션,KOSDAQ,보통주,include,eligible_current_snapshot
000500,가온전선,KOSPI,보통주,include,eligible_current_snapshot
000520,삼일제약,KOSPI,보통주,include,eligible_current_snapshot
000540,흥국화재,KOSPI,보통주,include,eligible_current_snapshot
000590,CS홀딩스,KOSPI,보통주,include,eligible_current_snapshot
000640,동아쏘시오홀딩스,KOSPI,보통주,include,eligible_current_snapshot
000650,천일고속,KOSPI,보통주,include,eligible_current_snapshot
000660,SK하이닉스,KOSPI,보통주,include,eligible_current_snapshot
000670,영풍,KOSPI,보통주,include,eligible_current_snapshot
000680,LS네트웍스,KOSPI,보통주,include,eligible_current_snapshot
000700,유수홀딩스,KOSPI,보통주,include,eligible_current_snapshot
000720,현대건설,KOSPI,보통주,include,eligible_current_snapshot
000760,이화산업,KOSPI,보통주,include,eligible_current_snapshot
0007C0,아크릴,KOSDAQ,보통주,include,eligible_current_snapshot
0007J0,인벤테라,KOSDAQ,보통주,include,eligible_current_snapshot
000810,삼성화재,KOSPI,보통주,include,eligible_current_snapshot
000850,화천기공,KOSPI,보통주,include,eligible_current_snapshot
000860,강남제비스코,KOSPI,보통주,include,eligible_current_snapshot
000880,한화,KOSPI,보통주,include,eligible_current_snapshot
000890,보해양조,KOSPI,보통주,include,eligible_current_snapshot
0008Z0,에스엔시스,KOSDAQ,보통주,include,eligible_current_snapshot
000910,유니온,KOSPI,보통주,include,eligible_current_snapshot
000950,전방,KOSPI,보통주,include,eligible_current_snapshot
000970,한국주철관,KOSPI,보통주,include,eligible_current_snapshot
000990,DB하이텍,KOSPI,보통주,include,eligible_current_snapshot
0009K0,에임드바이오,KOSDAQ,보통주,include,eligible_current_snapshot
001000,신라섬유,KOSDAQ,보통주,include,eligible_current_snapshot
001020,페이퍼코리아,KOSPI,보통주,include,eligible_current_snapshot
001040,CJ,KOSPI,보통주,include,eligible_current_snapshot
001060,JW중외제약,KOSPI,보통주,include,eligible_current_snapshot
001070,대한방직,KOSPI,보통주,include,eligible_current_snapshot
001080,만호제강,KOSPI,보통주,include,eligible_current_snapshot
0010F0,보원케미칼,KOSDAQ,보통주,include,eligible_current_snapshot
0010V0,제이피아이헬스케어,KOSDAQ,보통주,include,eligible_current_snapshot
001120,LX인터내셔널,KOSPI,보통주,include,eligible_current_snapshot
001130,대한제분,KOSPI,보통주,include,eligible_current_snapshot
0011A0,액스비스,KOSDAQ,보통주,include,eligible_current_snapshot
0011T0,채비,KOSDAQ,보통주,include,eligible_current_snapshot
001200,유진투자증권,KOSPI,보통주,include,eligible_current_snapshot
001210,금호전기,KOSPI,보통주,include,eligible_current_snapshot
001230,동국홀딩스,KOSPI,보통주,include,eligible_current_snapshot
001250,GS글로벌,KOSPI,보통주,include,eligible_current_snapshot
001260,남광토건,KOSPI,보통주,include,eligible_current_snapshot
001270,부국증권,KOSPI,보통주,include,eligible_current_snapshot
001290,상상인증권,KOSPI,보통주,include,eligible_current_snapshot
001340,PKC,KOSPI,보통주,include,eligible_current_snapshot
001360,삼성제약,KOSPI,보통주,include,eligible_current_snapshot
001380,SG글로벌,KOSPI,보통주,include,eligible_current_snapshot
001390,KG케미칼,KOSPI,보통주,include,eligible_current_snapshot
0013V0,삼진식품,KOSDAQ,보통주,include,eligible_current_snapshot
001420,태원물산,KOSPI,보통주,include,eligible_current_snapshot
001430,세아베스틸지주,KOSPI,보통주,include,eligible_current_snapshot
001440,대한전선,KOSPI,보통주,include,eligible_current_snapshot
001450,현대해상,KOSPI,보통주,include,eligible_current_snapshot
001460,BYC,KOSPI,보통주,include,eligible_current_snapshot
001500,현대차증권,KOSPI,보통주,include,eligible_current_snapshot
001510,SK증권,KOSPI,보통주,include,eligible_current_snapshot
001520,동양,KOSPI,보통주,include,eligible_current_snapshot
001530,DI동일,KOSPI,보통주,include,eligible_current_snapshot
001540,안국약품,KOSDAQ,보통주,include,eligible_current_snapshot
001550,조비,KOSPI,보통주,include,eligible_current_snapshot
001560,제일연마,KOSPI,보통주,include,eligible_current_snapshot
0015G0,그린광학,KOSDAQ,보통주,include,eligible_current_snapshot
0015N0,아로마티카,KOSDAQ,보통주,include,eligible_current_snapshot
0015S0,페스카로,KOSDAQ,보통주,include,eligible_current_snapshot
001620,케이비아이동국실업,KOSPI,보통주,include,eligible_current_snapshot
001630,종근당홀딩스,KOSPI,보통주,include,eligible_current_snapshot
001680,대상,KOSPI,보통주,include,eligible_current_snapshot
001720,신영증권,KOSPI,보통주,include,eligible_current_snapshot
001740,SK네트웍스,KOSPI,보통주,include,eligible_current_snapshot
001750,한양증권,KOSPI,보통주,include,eligible_current_snapshot
001770,SHD,KOSPI,보통주,include,eligible_current_snapshot
001780,알루코,KOSPI,보통주,include,eligible_current_snapshot
001790,대한제당,KOSPI,보통주,include,eligible_current_snapshot
0017J0,세미티에스,KOSDAQ,보통주,include,eligible_current_snapshot
001800,오리온홀딩스,KOSPI,보통주,include,eligible_current_snapshot
001810,무림SP,KOSDAQ,보통주,include,eligible_current_snapshot
001820,삼화콘덴서,KOSPI,보통주,include,eligible_current_snapshot
001940,KISCO홀딩스,KOSPI,보통주,include,eligible_current_snapshot
002020,코오롱,KOSPI,보통주,include,eligible_current_snapshot
002030,아세아,KOSPI,보통주,include,eligible_current_snapshot
002070,비비안,KOSPI,보통주,include,eligible_current_snapshot
002100,경농,KOSPI,보통주,include,eligible_current_snapshot
002140,고려산업,KOSPI,보통주,include,eligible_current_snapshot
002150,도화엔지니어링,KOSPI,보통주,include,eligible_current_snapshot
002170,SYTS,KOSPI,보통주,include,eligible_current_snapshot
002200,한국수출포장,KOSPI,보통주,include,eligible_current_snapshot
002210,동성제약,KOSPI,보통주,include,eligible_current_snapshot
002220,한일철강,KOSPI,보통주,include,eligible_current_snapshot
002230,피에스텍,KOSDAQ,보통주,include,eligible_current_snapshot
002240,고려제강,KOSPI,보통주,include,eligible_current_snapshot
002290,삼일기업공사,KOSDAQ,보통주,include,eligible_current_snapshot
002310,아세아제지,KOSPI,보통주,include,eligible_current_snapshot
002320,한진,KOSPI,보통주,include,eligible_current_snapshot
002350,넥센타이어,KOSPI,보통주,include,eligible_current_snapshot
002360,SH에너지화학,KOSPI,보통주,include,eligible_current_snapshot
002380,KCC,KOSPI,보통주,include,eligible_current_snapshot
002390,한독,KOSPI,보통주,include,eligible_current_snapshot
002420,세기상사,KOSPI,보통주,include,eligible_current_snapshot
002450,삼익악기,KOSPI,보통주,include,eligible_current_snapshot
002460,HS화성,KOSPI,보통주,include,eligible_current_snapshot
002600,조흥,KOSPI,보통주,include,eligible_current_snapshot
002620,제일파마홀딩스,KOSPI,보통주,include,eligible_current_snapshot
002630,오리엔트바이오,KOSPI,보통주,include,eligible_current_snapshot
002680,한탑,KOSDAQ,보통주,include,eligible_current_snapshot
002690,동일제강,KOSPI,보통주,include,eligible_current_snapshot
002700,신일전자,KOSPI,보통주,include,eligible_current_snapshot
002710,TCC스틸,KOSPI,보통주,include,eligible_current_snapshot
002720,국제약품,KOSPI,보통주,include,eligible_current_snapshot
002760,보락,KOSPI,보통주,include,eligible_current_snapshot
002780,진흥기업,KOSPI,보통주,include,eligible_current_snapshot
002790,아모레퍼시픽홀딩스,KOSPI,보통주,include,eligible_current_snapshot
002800,신신제약,KOSDAQ,보통주,include,eligible_current_snapshot
002810,삼영무역,KOSPI,보통주,include,eligible_current_snapshot
002820,SUN&L,KOSPI,보통주,include,eligible_current_snapshot
002840,미원상사,KOSPI,보통주,include,eligible_current_snapshot
002870,신풍,KOSPI,보통주,include,eligible_current_snapshot
002880,디와이에이,KOSPI,보통주,include,eligible_current_snapshot
002900,TYM,KOSPI,보통주,include,eligible_current_snapshot
002920,유성기업,KOSPI,보통주,include,eligible_current_snapshot
002960,한국쉘석유,KOSPI,보통주,include,eligible_current_snapshot
002990,금호건설,KOSPI,보통주,include,eligible_current_snapshot
003000,부광약품,KOSPI,보통주,include,eligible_current_snapshot
003010,혜인,KOSPI,보통주,include,eligible_current_snapshot
003030,세아제강지주,KOSPI,보통주,include,eligible_current_snapshot
003060,에이프로젠바이오로직스,KOSPI,보통주,include,eligible_current_snapshot
003070,코오롱글로벌,KOSPI,보통주,include,eligible_current_snapshot
003080,SB성보,KOSPI,보통주,include,eligible_current_snapshot
003090,대웅,KOSPI,보통주,include,eligible_current_snapshot
003100,선광,KOSDAQ,보통주,include,eligible_current_snapshot
003120,일성아이에스,KOSPI,보통주,include,eligible_current_snapshot
003160,디아이,KOSPI,보통주,include,eligible_current_snapshot
003200,일신방직,KOSPI,보통주,include,eligible_current_snapshot
003220,대원제약,KOSPI,보통주,include,eligible_current_snapshot
003230,삼양식품,KOSPI,보통주,include,eligible_current_snapshot
003240,태광산업,KOSPI,보통주,include,eligible_current_snapshot
003280,흥아해운,KOSPI,보통주,include,eligible_current_snapshot
003300,한일홀딩스,KOSPI,보통주,include,eligible_current_snapshot
003310,대주산업,KOSDAQ,보통주,include,eligible_current_snapshot
003350,한국화장품제조,KOSPI,보통주,include,eligible_current_snapshot
003380,하림지주,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
003460,유화증권,KOSPI,보통주,include,eligible_current_snapshot
003470,유안타증권,KOSPI,보통주,include,eligible_current_snapshot
003480,한진중공업홀딩스,KOSPI,보통주,include,eligible_current_snapshot
003490,대한항공,KOSPI,보통주,include,eligible_current_snapshot
003520,영진약품,KOSPI,보통주,include,eligible_current_snapshot
003530,한화투자증권,KOSPI,보통주,include,eligible_current_snapshot
003540,대신증권,KOSPI,보통주,include,eligible_current_snapshot
003550,LG,KOSPI,보통주,include,eligible_current_snapshot
003570,SNT다이내믹스,KOSPI,보통주,include,eligible_current_snapshot
003580,HLB글로벌,KOSPI,보통주,include,eligible_current_snapshot
003610,방림,KOSPI,보통주,include,eligible_current_snapshot
003620,KG모빌리티,KOSPI,보통주,include,eligible_current_snapshot
003650,미창석유,KOSPI,보통주,include,eligible_current_snapshot
003670,포스코퓨처엠,KOSPI,보통주,include,eligible_current_snapshot
003680,한성기업,KOSPI,보통주,include,eligible_current_snapshot
003690,코리안리,KOSPI,보통주,include,eligible_current_snapshot
003720,삼영,KOSPI,보통주,include,eligible_current_snapshot
003780,진양산업,KOSPI,보통주,include,eligible_current_snapshot
003800,에이스침대,KOSDAQ,보통주,include,eligible_current_snapshot
003830,대한화섬,KOSPI,보통주,include,eligible_current_snapshot
003850,보령,KOSPI,보통주,include,eligible_current_snapshot
003920,남양유업,KOSPI,보통주,include,eligible_current_snapshot
003960,사조대림,KOSPI,보통주,include,eligible_current_snapshot
004000,롯데정밀화학,KOSPI,보통주,include,eligible_current_snapshot
004020,현대제철,KOSPI,보통주,include,eligible_current_snapshot
004060,SG세계물산,KOSPI,보통주,include,eligible_current_snapshot
004080,신흥,KOSPI,보통주,include,eligible_current_snapshot
004090,한국석유,KOSPI,보통주,include,eligible_current_snapshot
004100,태양금속,KOSPI,보통주,include,eligible_current_snapshot
004140,동방,KOSPI,보통주,include,eligible_current_snapshot
004150,한솔홀딩스,KOSPI,보통주,include,eligible_current_snapshot
004170,신세계,KOSPI,보통주,include,eligible_current_snapshot
004250,NPC,KOSPI,보통주,include,eligible_current_snapshot
004270,남성,KOSPI,보통주,include,eligible_current_snapshot
004310,현대약품,KOSPI,보통주,include,eligible_current_snapshot
004360,세방,KOSPI,보통주,include,eligible_current_snapshot
004370,농심,KOSPI,보통주,include,eligible_current_snapshot
004380,삼익THK,KOSPI,보통주,include,eligible_current_snapshot
004410,서울식품,KOSPI,보통주,include,eligible_current_snapshot
004430,송원산업,KOSPI,보통주,include,eligible_current_snapshot
